user_id,attr_instrument_str,attr_price_num,logtime,event_action,attr_os_str,devicebrand,attr_category_str,attr_label_str,nc,cnt_call,cnt_dis
16657038,,300.0,2020-10-27T07:54:58.183Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Hálózaton belüli korlátlan beszélgetés 1 napra,hu,13,325
TMCZ_6007142088,,1.0,2020-10-25T09:06:51.246Z,ecommerce_purchase,IOS,Apple,Bills,,cz,135,11091
16657038,,0.0,2020-04-29T06:44:06.264Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,13,325
17845,payByLink,30.0,2019-11-16T17:06:58.172Z,Payment Completed,ANDROID,xiaomi,Top Up,,pl,57,656
17845,,30.0,2019-11-16T17:06:58.166Z,ecommerce_purchase,ANDROID,xiaomi,Top Up,48604403928,pl,57,656
16657038,,0.0,2020-07-01T06:01:20.171Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 300 MB és 30 perc 1 napra,hu,13,325
TMCZ_6000665288,,,2019-10-01T22:12:11.143Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Twist Internet v mobilu na den,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T09:49:37.237Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T15:09:40.963Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
63f0c9c83213de3d63e105426a22ab65b20c67efa0434adbe582df8a53e17342,nLYOB1tuqPaS35hpHICMT5gauSO248Nog0va80nchna_oVzVpASEcvyZixjVr1jkEOK0UAkXJajt9hw_qMpYFAarAeFgJY1NcWfTl-iyzVFLHMAC6Y4t5KlJNWkHcIEnckxaJG8XGk6civncTzck4yZyGr8KteK-yp9mQC6q_U4,5.0,2020-07-20T09:29:17.390Z,Payment Completed,ANDROID,motorola,Top Up,mobileAccount,sk,28,371
63f0c9c83213de3d63e105426a22ab65b20c67efa0434adbe582df8a53e17342,,5.0,2020-06-04T16:28:56.538Z,ecommerce_purchase,ANDROID,motorola,Top Up,SIEBEL-PRD-PRODUCT-2303642624122423255248,sk,28,371
TMCZ_6000665288,,,2019-09-16T22:13:03.168Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-22T16:16:50.364Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-22T17:55:17.937Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
16657038,,990.0,2020-11-16T19:38:35.823Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,3 GB 3 napra,hu,13,325
1144927,,0.0,2020-02-20T04:24:33.508Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Happy Friday - 20GB,pl,38,1108
TMCZ_6000665288,,0.0,2019-12-20T09:22:07.750Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
75f04f38-de2e-4dd1-9839-054d326f1dfe,lbg60eOd2l-xzfopUWKxwPt8P5hYiVRzBumRcpkw7q1Yno6k7mfTIQnftGmAGcI6isAUvo78pUHvbCseq-4QgpIc_bH13Gxsk6VJq7SOmZKMKgTL_o5Zlq-RKyLLvrcP839XR0uHWJA4O0GBrePt7IrpT6q1HSS2qARNXQrwcc0,100.0,2020-05-25T10:57:12.715Z,Payment Completed,ANDROID,samsung,Top Up,mobileAccount,hr,36,712
TMCZ_6000665288,,0.0,2020-02-11T15:46:24.479Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T15:23:14.022Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
63f0c9c83213de3d63e105426a22ab65b20c67efa0434adbe582df8a53e17342,,5.0,2020-07-20T09:29:17.383Z,ecommerce_purchase,ANDROID,motorola,Top Up,SIEBEL-PRD-PRODUCT-2303642624122423255248,sk,28,371
17845,,30.0,2020-02-19T07:09:49.221Z,ecommerce_purchase,ANDROID,xiaomi,Top Up,48698221920,pl,57,656
16657038,,,2019-10-23T09:52:12.446Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,13,325
75f04f38-de2e-4dd1-9839-054d326f1dfe,,200.0,2019-07-26T11:26:25.337Z,ecommerce_purchase,ANDROID,samsung,Top Up,385989095939,hr,36,712
75f04f38-de2e-4dd1-9839-054d326f1dfe,GOjMv4Qgx1uWENkedCZwrWcnbEbLvIpI1PjtSqX-OfVKAplCJJJTZpEg5u9gZZ0nAReuRRPO194mmhQGGIY3bxLm_24qJ1ZI-bKD57-F6iUGwDjiWsZK86A_dqSg-EJew7RTOl3dT6PMBP2Yq97LaW6EWK8iDrQKjMJbJoEPe7Y,,2019-07-26T11:26:25.337Z,Payment Completed,ANDROID,samsung,Top Up,fixedAccount,hr,36,712
TMCZ_6000665288,,0.0,2020-02-09T18:51:01.827Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
17845,,0.0,2020-09-25T17:01:37.573Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Happy Friday 5GB za darmo na 7 dni,pl,57,656
16657038,,0.0,2020-04-29T18:37:43.215Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,13,325
1144927,,0.0,2020-09-11T03:04:57.568Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Happy Friday 3 GB za darmo,pl,38,1108
17845,,0.0,2019-11-22T13:47:18.661Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Happy Friday 15 GB na 5 dni,pl,57,656
TMCZ_6000665288,,24.0,2020-01-10T08:20:05.628Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist Internet v mobilu na den,cz,28,3539
2019331,,0.0,2020-07-03T17:02:33.761Z,ecommerce_purchase,ANDROID,DOOGEE,Manage Services,Darmowy pakiet 3 GB,pl,94,3339
1144927,,0.0,2020-07-03T02:58:35.077Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Darmowy pakiet 3 GB,pl,38,1108
TMCZ_6000665288,,30.0,2020-03-15T20:38:30.410Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Volání do všech sítí na den,cz,28,3539
3148362084,,91.73999786376953,2020-11-09T11:45:01.606Z,ecommerce_purchase,IOS,Apple,Bills,,ro,3,9660
16657038,,,2019-10-16T16:05:36.945Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,13,325
TMCZ_6000665288,,0.0,2019-12-19T10:25:00.680Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
16657038,,1640.0,2020-07-19T05:27:38.941Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Maraton 1 GB,hu,13,325
23867893,,,2020-01-15T08:21:50.904Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,555,10516
TMCZ_6000665288,,0.0,2020-02-27T19:08:38.985Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-27T10:19:00.504Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-22T16:59:14.570Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
23867893,,0.0,2020-02-15T07:22:13.251Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,💌 Extra Net Korlátlan 24,hu,555,10516
TMCZ_6000665288,,0.0,2020-01-25T13:18:01.551Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
23867893,,0.0,2020-10-07T07:27:08.658Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,555,10516
1144927,,0.0,2020-04-10T06:16:59.929Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Darmowy pakiet 15 GB,pl,38,1108
TMCZ_6007142088,,54.98,2020-06-17T20:55:28.536Z,ecommerce_purchase,ANDROID,samsung,Manage Services,HBO GO,cz,135,11091
23867893,,0.0,2020-04-29T11:45:00.019Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,555,10516
TMCZ_6000665288,,0.0,2020-02-22T13:43:31.607Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-22T13:06:22.731Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-22T13:36:05.546Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
23867893,,0.0,2020-04-22T06:25:16.346Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,555,10516
TMCZ_6000665288,,0.0,2020-02-10T08:47:16.044Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
1144927,,0.0,2020-03-27T08:06:22.884Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,5 GB Internetu za darmo,pl,38,1108
23867893,,0.0,2020-07-22T09:21:48.931Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,555,10516
2019331,,0.0,2020-06-30T16:59:20.943Z,ecommerce_purchase,IOS,Apple,Manage Services,1GB Moj T,hr,94,3339
23867893,,1500.0,2019-08-31T07:29:39.779Z,ecommerce_purchase,ANDROID,HUAWEI,Top Up,asset_prepaid_4418040990966,hu,555,10516
23867893,,,2019-08-31T17:32:00.597Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Díjmentes 50 MB,hu,555,10516
23867893,noJrLddH7ADL8M0IO-h2w-62L7Z0CNw4LJ30Ejaas2MsnJrVCUOp_w18O2CEaDP3aZXe4MvutUHP99zoDBiLkz8fcz0UkUoABHIIbCJRAKf85UvrzwVq2xz24W2yMZ3uyLCPzzb3MTbZO44cNZ-xzQoiE5ky-AilA0QgMCFoP_w,,2019-08-31T07:29:39.779Z,Payment Completed,ANDROID,HUAWEI,Top Up,mobileAccount,hu,555,10516
63f0c9c83213de3d63e105426a22ab65b20c67efa0434adbe582df8a53e17342,DMjmBDH4bveq-fk8Vvus594vpQXledNgZwJ-5GHWKZTqBZBo5NrJ2ZUZrZi456aZUMfZBowmAdYqctCrfg0pnw6kjWIiWRu5WVPLJwleajMGDksUoi7Ay7Dez8COLLWL0svjByhBKq4b1t9YANW450p3tWbJtz1pHTuKLaBhA_k,5.0,2020-06-04T16:28:56.554Z,Payment Completed,ANDROID,motorola,Top Up,mobileAccount,sk,28,371
1144927,,0.0,2020-10-11T00:03:00.025Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Happy Friday 15 GB,pl,38,1108
TMCZ_6000665288,,0.0,2020-02-28T05:17:33.098Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
75f04f38-de2e-4dd1-9839-054d326f1dfe,h4t3Ly180y2EkPzYFI9KcKwedwv1YvTUCHuMa1RzkgjYBlpbIpBg3GNmuU2tTzutV5DZrJ1pdG91hlD_DzRsXFdPvJgBQfwm4m0gTuuRaCa36CvShmQ0tJBbaaLloRsNQe_97N9xCLB13US9kzvldm5a6Esr5nsatSZ0t8UWHLY,120.0,2020-10-01T09:55:03.642Z,Payment Completed,ANDROID,samsung,Top Up,fixedAccount,hr,36,712
16657038,,,2019-10-23T20:05:49.007Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,13,325
2019331,,455.19000244140625,2020-01-10T23:22:10.446Z,ecommerce_purchase,IOS,Apple,Bills,,hr,94,3339
23867893,Maestro,28817.0,2020-04-08T12:25:35.054Z,Payment Completed,ANDROID,HUAWEI,Bills,braintree_Maestro,hu,555,10516
23867893,,,2019-08-16T04:55:46.779Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Díjmentes 50 MB,hu,555,10516
16657038,,444.0,2020-07-14T19:03:15.162Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,300 MB 7 napra,hu,13,325
TMCZ_6000665288,,0.0,2020-02-10T16:47:10.336Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,24.0,2019-12-13T11:34:31.226Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist Internet v mobilu na den,cz,28,3539
2498937,,344.3299865722656,2020-03-16T09:30:31.179Z,ecommerce_purchase,IOS,Apple,Bills,,hr,23,705
2498937,,139.02000427246094,2020-03-16T09:31:46.271Z,ecommerce_purchase,IOS,Apple,Bills,,hr,23,705
16657038,,978.0,2020-07-13T19:07:31.284Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,3 GB 3 napra,hu,13,325
2019331,Visa,318.54998779296875,2020-08-08T10:23:38.974Z,Payment Completed,IOS,Apple,Bills,braintree_Visa,hr,94,3339
2019331,,318.54998779296875,2020-08-08T10:23:36.958Z,ecommerce_purchase,IOS,Apple,Bills,,hr,94,3339
16657038,,,2019-11-19T06:54:16.380Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Most,hu,13,325
17845,,0.0,2020-09-04T15:23:57.581Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Happy Friday 7 GB za darmo,pl,57,656
75f04f38-de2e-4dd1-9839-054d326f1dfe,,0.0,2020-11-01T07:20:51.238Z,ecommerce_purchase,ANDROID,samsung,Manage Services,1GB Moj T,hr,36,712
75f04f38-de2e-4dd1-9839-054d326f1dfe,,0.0,2020-11-01T07:18:17.806Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Stream On povećanje rezolucije,hr,36,712
17845,payByLink,25.0,2020-02-20T15:09:12.210Z,Payment Completed,ANDROID,xiaomi,Top Up,,pl,57,656
16657038,,0.0,2020-04-22T08:23:02.426Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,13,325
17845,,0.0,2020-07-03T07:40:20.580Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Darmowy pakiet 3 GB na 7 dni,pl,57,656
2019331,,0.0,2020-05-24T14:39:08.753Z,ecommerce_purchase,ANDROID,DOOGEE,Manage Services,Darmowy pakiet 3 GB,pl,94,3339
16657038,,0.0,2020-05-29T11:59:19.986Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,10 GB Díjmentes Extra Net,hu,13,325
TMCZ_6000665288,,,2019-10-01T05:09:01.643Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Twist Internet v mobilu na den,cz,28,3539
TMCZ_6000665288,,0.0,2020-01-07T13:21:43.556Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
2019331,,333.0,2020-06-08T10:30:26.638Z,ecommerce_purchase,IOS,Apple,Bills,,hr,94,3339
75f04f38-de2e-4dd1-9839-054d326f1dfe,,100.0,2019-11-09T16:24:38.601Z,ecommerce_purchase,ANDROID,samsung,Top Up,385997644287,hr,36,712
1144927,,0.0,2020-09-25T06:56:12.741Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,Happy Friday 5 GB,pl,38,1108
TMCZ_6000665288,,0.0,2020-01-08T11:11:13.138Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
23867893,,16519.0,2020-04-14T11:17:18.108Z,ecommerce_purchase,ANDROID,HUAWEI,Bills,,hu,555,10516
16657038,,600.0,2020-05-29T09:47:42.070Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Korlátlan beszélgetés hálózaton belül 3 napra,hu,13,325
75f04f38-de2e-4dd1-9839-054d326f1dfe,,0.0,2020-09-06T20:13:52.980Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Facebook i Messenger - aplikacije po izboru bez potrošnje interneta,hr,36,712
75f04f38-de2e-4dd1-9839-054d326f1dfe,,0.0,2020-09-06T20:15:54.937Z,ecommerce_purchase,ANDROID,samsung,Manage Services,1GB Moj T,hr,36,712
17845,payByLink,30.0,2020-02-19T07:09:49.218Z,Payment Completed,ANDROID,xiaomi,Top Up,,pl,57,656
23867893,,0.0,2020-02-05T09:16:49.819Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,,hu,555,10516
17845,,,2019-10-08T06:43:24.605Z,ecommerce_purchase,ANDROID,xiaomi,Manage Services,5GB za darmo w aplikacji,pl,57,656
75f04f38-de2e-4dd1-9839-054d326f1dfe,,3106.36,2020-02-14T17:33:44.799Z,ecommerce_purchase,ANDROID,samsung,Bills,,hr,36,712
75f04f38-de2e-4dd1-9839-054d326f1dfe,Visa,3106.36,2020-02-14T17:33:44.798Z,Payment Completed,ANDROID,samsung,Bills,braintree_Visa,hr,36,712
16657038,,,2019-11-04T15:02:57.984Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Maraton 1 GB,hu,13,325
75f04f38-de2e-4dd1-9839-054d326f1dfe,,0.0,2020-04-26T16:59:07.052Z,ecommerce_purchase,ANDROID,samsung,Manage Services,Facebook i Messenger - aplikacije po izboru bez potrošnje interneta,hr,36,712
TMCZ_6007142088,,500.0,2019-11-23T10:06:52.806Z,ecommerce_purchase,IOS,Apple,Top Up,topup500,cz,135,11091
TMCZ_6000665288,,30.0,2020-08-25T06:39:29.328Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Volání do všech sítí na den,cz,28,3539
16657038,,0.0,2020-03-01T09:24:48.990Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Most,hu,13,325
TMCZ_6007142088,,110.98999786376953,2020-08-22T19:13:27.959Z,ecommerce_purchase,IOS,Apple,Manage Services,HBO GO,cz,135,11091
75f04f38-de2e-4dd1-9839-054d326f1dfe,,60.0,2019-10-17T20:00:25.779Z,ecommerce_purchase,ANDROID,samsung,Top Up,385997644287,hr,36,712
TMCZ_6007142088,,110.98999786376953,2020-06-02T21:04:42.848Z,ecommerce_purchase,IOS,Apple,Manage Services,HBO GO,cz,135,11091
TMCZ_6000665288,,30.0,2020-03-20T18:28:56.906Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Volání do všech sítí na den,cz,28,3539
23867893,Maestro,,2020-01-15T08:37:17.461Z,Payment Completed,ANDROID,HUAWEI,Bills,braintree_Maestro,hu,555,10516
TMCZ_6000665288,,0.0,2020-02-22T21:07:35.092Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-09T08:02:19.052Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,30.0,2020-02-09T12:20:04.251Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Volání do všech sítí na den,cz,28,3539
TMCZ_6000665288,,30.0,2020-03-23T11:53:36.945Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Volání do všech sítí na den,cz,28,3539
23867893,Maestro,16519.0,2020-04-14T11:17:18.115Z,Payment Completed,ANDROID,HUAWEI,Bills,braintree_Maestro,hu,555,10516
16657038,,0.0,2020-04-22T08:04:18.872Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,13,325
TMCZ_6000665288,,30.0,2020-01-07T10:04:15.064Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Volání do všech sítí na den,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T11:53:00.429Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T11:36:41.398Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T11:59:36.031Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T12:53:35.414Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-02-11T13:08:31.716Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
16657038,,0.0,2020-03-11T15:48:43.192Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,13,325
16657038,,,2020-01-15T07:22:52.752Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 100 perc hálózaton belül 1 napra,hu,13,325
TMCZ_6000665288,,,2019-09-21T17:48:21.246Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Twist Internet v mobilu na den,cz,28,3539
23867893,,,2019-09-27T11:14:50.024Z,ecommerce_purchase,ANDROID,samsung,Manage Services,HBO GO opció,hu,555,10516
TMCZ_6000665288,,69.0,2020-02-07T18:10:19.774Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na týden 150 MB,cz,28,3539
2019331,,318.0,2020-11-10T12:49:11.377Z,ecommerce_purchase,IOS,Apple,Bills,,hr,94,3339
2019331,Visa,318.0,2020-11-10T12:49:13.520Z,Payment Completed,IOS,Apple,Bills,braintree_Visa,hr,94,3339
16657038,,,2020-01-18T08:49:43.476Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Díjmentes 50 MB,hu,13,325
TMCZ_6000665288,,0.0,2020-01-03T16:39:16.410Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB - první zdarma,cz,28,3539
TMCZ_6000665288,,,2019-09-22T06:31:21.596Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Twist internet na den 100 MB,cz,28,3539
23867893,,0.0,2020-03-04T11:06:59.654Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 1 GB 1 napra,hu,555,10516
23867893,,0.0,2020-11-17T09:13:10.602Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,2 napos Ünnepi Korlátlan Net 11.16 – 11.22.,hu,555,10516
2019331,,0.0,2019-10-18T19:33:15.207Z,ecommerce_purchase,IOS,Apple,Manage Services,Tajni broj,hr,94,3339
TMCZ_6000665288,,0.0,2020-02-22T11:32:33.521Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-01-03T16:19:38.778Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
16657038,,,2019-08-10T07:31:11.452Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Napi net 200 MB,hu,13,325
2019331,Visa,234.0,2019-09-06T21:39:31.671Z,Payment Completed,IOS,Apple,Bills,braintree,hr,94,3339
2019331,,234.0,2019-09-06T21:39:31.676Z,ecommerce_purchase,IOS,Apple,Bills,,hr,94,3339
3148362084,,91.77999877929688,2020-10-09T18:57:07.642Z,ecommerce_purchase,IOS,Apple,Bills,,ro,3,9660
75f04f38-de2e-4dd1-9839-054d326f1dfe,,100.0,2020-04-26T18:15:05.145Z,ecommerce_purchase,ANDROID,samsung,Top Up,38598596745,hr,36,712
75f04f38-de2e-4dd1-9839-054d326f1dfe,XE2HJEz4W-24-2SNuP5IJz-xTndrwLE5Qlla9lVogski2BWhsVrXHm95txq9nXOMhRWsaVVOjSK_cGcc_q3Y4TEe0CKJMs7f6_-_3g1FrJt0gWLj_GVsQPSQoAWUUPPwRJqLOGn6iCKbLaRjhDjz9QiGw6O5nS623b6tYi5kD8s,100.0,2020-04-26T18:15:05.137Z,Payment Completed,ANDROID,samsung,Top Up,mobileAccount,hr,36,712
23867893,,20514.0,2019-10-09T10:07:00.295Z,ecommerce_purchase,ANDROID,HUAWEI,Bills,,hu,555,10516
63f0c9c83213de3d63e105426a22ab65b20c67efa0434adbe582df8a53e17342,TVKIeHKGp74yjo9y67whw008Se6odckcKLUzbx8rmde6Eb4JQO4bdnovTQp8ojNSeDHvqrTeiQMCxwplvhqOOMlAq_UrVeOza29JiCCka8ooReLICPMghPiTSyli7FPBj8gpPIrPX7F5S-kD-wk7jDHqRb9n0gDlgpajO0adn5Y,5.0,2020-05-10T15:25:25.498Z,Payment Completed,ANDROID,motorola,Top Up,mobileAccount,sk,28,371
23867893,Maestro,38659.0,2020-08-06T09:01:17.489Z,Payment Completed,ANDROID,HUAWEI,Bills,braintree_Maestro,hu,555,10516
TMCZ_6000665288,,0.0,2020-01-26T19:07:36.490Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
TMCZ_6000665288,,0.0,2020-01-19T20:34:17.629Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB,cz,28,3539
16657038,,,2019-08-21T14:59:58.434Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,100 perc hálózaton belül 1 napra,hu,13,325
16657038,,,2019-08-21T15:09:40.428Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,100 perc hálózaton belül 1 napra,hu,13,325
TMCZ_6000665288,,0.0,2020-10-17T10:02:54.633Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Twist internet na den 100 MB,cz,28,3539
16657038,,,2020-01-21T07:22:43.444Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Most,hu,13,325
TMCZ_6000665288,,0.0,2020-01-03T03:34:45.362Z,ecommerce_purchase,ANDROID,Vodafone,Manage Services,Twist internet na den 100 MB - první zdarma,cz,28,3539
75f04f38-de2e-4dd1-9839-054d326f1dfe,,0.0,2020-04-26T10:04:49.315Z,ecommerce_purchase,ANDROID,samsung,Manage Services,15 GB Moj T,hr,36,712
16657038,,0.0,2020-07-01T17:03:19.044Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,Domino Day 300 MB és 30 perc 1 napra,hu,13,325
TMCZ_6000665288,,30.0,2020-08-05T10:21:37.249Z,ecommerce_purchase,ANDROID,Ulefone,Manage Services,Volání do všech sítí na den,cz,28,3539
75f04f38-de2e-4dd1-9839-054d326f1dfe,B0NnNfl2s7G21KWqpyUx5B_qqPUJRsZq8OXV89FsdfXgZfi48QRUy46VCvsizLJIHNjlplckN9kCdGs_CjmAn3mDGgkFiP1OGnRZR5mPi8q4H3AC90sAZ9Y45V6jzcyjaKAG0s_lJnUdVZWWEmvXQDRAjCBUMDT2BSz71Vyo8Jo,100.0,2020-03-27T06:02:44.468Z,Payment Completed,ANDROID,samsung,Top Up,fixedAccount,hr,36,712
75f04f38-de2e-4dd1-9839-054d326f1dfe,,100.0,2020-03-27T06:02:44.470Z,ecommerce_purchase,ANDROID,samsung,Top Up,385997644287,hr,36,712
75f04f38-de2e-4dd1-9839-054d326f1dfe,,1460.47,2020-09-22T18:03:26.467Z,ecommerce_purchase,ANDROID,samsung,Bills,,hr,36,712
16657038,,,2019-08-25T11:50:22.186Z,ecommerce_purchase,ANDROID,HUAWEI,Manage Services,300 perc 7 napra,hu,13,325
